Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
11;2/12/2011;$ 1.399.322;0;56.89;$ 3.172;2.221.589.519;7.197
11;9/12/2011;$ 1.646.656;0;50.63;$ 3.158;2.224.167.852;7.197
11;16/12/2011;$ 1.783.910;0;59.69;$ 3.159;2.226.426.418;7.197
11;23/12/2011;$ 2.213.519;0;54.29;$ 3.112;2.228.258.628;7.197
11;30/12/2011;$ 1.352.084;1;48.86;$ 3.129;2.230.090.839;7.197
11;6/01/2012;$ 1.283.886;0;54.44;$ 3.157;2.231.923.049;6.833
11;13/01/2012;$ 1.264.737;0;53.1;$ 3.261;2.233.755.259;6.833
11;20/01/2012;$ 1.207.303;0;56.43;$ 3.268;2.234.700.552;6.833
11;27/01/2012;$ 1.162.676;0;58.36;$ 3;2.235.645.845;6.833
11;3/02/2012;$ 1.376.732;0;60.24;$ 3;2.236.591.137;6.833
11;10/02/2012;$ 1.574.288;1;52.23;$ 3.409;223.753.643;6.833
11;17/02/2012;$ 1.569.608;0;52.77;$ 4;2.239.170.153;6.833
11;24/02/2012;$ 1.379.473;0;61.11;$ 3.555;2.241.320.199;6.833
11;2/03/2012;$ 1.438.383;0;62.61;$ 4;2.243.470.245;6.833
11;9/03/2012;$ 1.413.383;0;61.44;$ 3.669;2.245.620.291;6.833
11;16/03/2012;$ 1.441.884;0;64.21;$ 3.734;2.247.166.953;6.833
11;23/03/2012;$ 1.300.594;0;67.16;$ 3.787;2.247.909.104;6.833
11;30/03/2012;$ 1.300.104;0;70.23;$ 3.845;2.248.651.254;6.833
11;6/04/2012;$ 1.596.325;0;74.19;$ 3.891;2.249.393.405;6.664
11;13/04/2012;$ 1.472.752;0;72.74;$ 3.891;2.250.135.556;6.664
11;20/04/2012;$ 1.315.357;0;71.97;$ 3.877;2.250.689.541;6.664
11;27/04/2012;$ 1.236.238;0;73.4;$ 3.814;2.251.243.526;6.664
11;4/05/2012;$ 1.370.251;0;79.07;$ 3.749;2.251.797.511;6.664
11;11/05/2012;$ 1.300.147;0;75.13;$ 3.688;2.252.351.496;6.664
11;18/05/2012;$ 1.352.442;0;72.53;$ 4;2.252.512.024;6.664
11;25/05/2012;$ 1.297.336;0;78.44;$ 3.561;2.252.515.168;6.664
11;1/06/2012;$ 1.361.595;0;81.67;$ 3.501;2.252.518.313;6.664
11;8/06/2012;$ 1.414.344;0;82.1;$ 3.452;2.252.521.458;6.664
11;15/06/2012;$ 1.417.875;0;84.97;$ 3.393;2.252.644.795;6.664
11;22/06/2012;$ 1.355.680;0;83.26;$ 3.346;2.253.068.615;6.664
11;29/06/2012;$ 1.297.029;0;87.86;$ 3.286;2.253.492.435;6.664
11;6/07/2012;$ 1.461.130;0;83.44;$ 3.227;2.253.916.254;6.334
11;13/07/2012;$ 1.320.240;0;82.46;$ 3.256;2.254.340.074;6.334
11;20/07/2012;$ 1.344.484;0;82.41;$ 3.311;2.254.438.827;6.334
11;27/07/2012;$ 1.272.395;0;85.43;$ 3.407;2.254.537.579;6.334
11;3/08/2012;$ 1.399.341;0;86.94;$ 3.417;2.254.636.332;6.334
11;10/08/2012;$ 1.388.974;0;86.21;$ 3.494;2.254.735.085;6.334
11;17/08/2012;$ 1.421.307;0;87.73;$ 3.571;2.255.558.664;6.334
11;24/08/2012;$ 1.409.516;0;83.17;$ 4;2.256.925.864;6.334
11;31/08/2012;$ 1.372.872;0;86.49;$ 3.638;2.258.293.063;6.334
11;7/09/2012;$ 1.304.584;1;85.17;$ 4;2.259.660.263;6.334
11;14/09/2012;$ 1.267.675;0;79.61;$ 3.717;2.261.122.067;6.334
11;21/09/2012;$ 1.326.133;0;73.64;$ 3.721;2.263.151.496;6.334
11;28/09/2012;$ 1.227.431;0;77.67;$ 3.666;2.265.180.926;6.334
11;5/10/2012;$ 1.422.794;0;73.37;$ 3.617;2.267.210.356;6.034
11;12/10/2012;$ 1.311.965;0;69.94;$ 3.601;2.269.239.785;6.034
11;19/10/2012;$ 1.232.073;0;73.77;$ 3.594;2.269.688.442;6.034
11;26/10/2012;$ 1.200.729;0;74.26;$ 3.506;2.269.873.637;6.034
12;5/02/2010;$ 1.100.046;0;49.47;$ 2.962;1.264.420.645;13.975
12;12/02/2010;$ 1.117.863;1;47.87;$ 2.946;1.264.962.581;13.975
12;19/02/2010;$ 1.095.422;0;54.83;$ 2.915;1.265.262.857;13.975
12;26/02/2010;$ 1.048.617;0;50.23;$ 2.825;1.265.522.857;13.975
12;5/03/2010;$ 1.077.018;0;53.77;$ 2.987;1.265.782.857;13.975
12;12/03/2010;$ 985.594;0;50.11;$ 2.925;1.266.042.857;13.975
12;19/03/2010;$ 972.088;0;59.57;$ 3.054;1.266.066.452;13.975
12;26/03/2010;$ 981.616;0;60.06;$ 3.083;1.266.050.645;13.975
12;2/04/2010;$ 1.011.822;0;59.84;$ 3.086;1.266.034.839;14.099
12;9/04/2010;$ 1.041.239;0;59.25;$ 3;1.266.019.032;14.099
12;16/04/2010;$ 957.998;0;64.95;$ 3.109;1.265.621;14.099
12;23/04/2010;$ 993.833;0;64.55;$ 3;1.264.713.333;14.099
12;30/04/2010;$ 954.220;0;67.38;$ 3.105;1.263.805.667;14.099
12;7/05/2010;$ 1.043.240;0;70.15;$ 3.127;1.262.898;14.099
12;14/05/2010;$ 966.055;0;68.44;$ 3.145;1.262.085.484;14.099
12;21/05/2010;$ 958.375;0;76.2;$ 3;1.261.843.871;14.099
12;28/05/2010;$ 955.451;0;67.84;$ 3.058;1.261.602.258;14.099
12;4/06/2010;$ 1.049.357;0;81.39;$ 2.941;1.261.360.645;14.099
12;11/06/2010;$ 1.016.040;0;90.84;$ 2.949;1.261.119.032;14.099
12;18/06/2010;$ 956.211;0;81.06;$ 3.043;126.114;14.099
12;25/06/2010;$ 958.008;0;87.27;$ 3.084;1.261.266;14.099
12;2/07/2010;$ 951.957;0;91.98;$ 3.105;1.261.392;14.18
12;9/07/2010;$ 943.506;0;90.37;$ 3;1.261.518;14.18
12;16/07/2010;$ 916.403;0;97.18;$ 3.094;1.261.498.065;14.18
12;23/07/2010;$ 912.404;0;99.22;$ 3.112;1.261.283.548;14.18
12;30/07/2010;$ 913.548;0;96.31;$ 3.017;1.261.069.032;14.18
12;6/08/2010;$ 967.577;0;92.95;$ 3.123;1.260.854.516;14.18
12;13/08/2010;$ 928.264;0;87.01;$ 3.159;126.064;14.18
12;20/08/2010;$ 948.447;0;92.81;$ 3.041;1.260.766.452;14.18
12;27/08/2010;$ 1.004.516;0;93.19;$ 3.129;1.260.892.903;14.18
12;3/09/2010;$ 1.075.759;0;83.12;$ 3.087;1.261.019.355;14.18
12;10/09/2010;$ 903.119;1;83.63;$ 3.044;1.261.145.806;14.18
12;17/09/2010;$ 852.883;0;82.45;$ 3.028;1.261.454.667;14.18
12;24/09/2010;$ 851.919;0;81.77;$ 2.939;1.261.900.333;14.18
12;1/10/2010;$ 850.936;0;85.2;$ 3.001;1.262.346;14.313
12;8/10/2010;$ 918.336;0;71.82;$ 3.013;1.262.791.667;14.313
12;15/10/2010;$ 862.420;0;75;$ 2.976;1.263.266.774;14.313
12;22/10/2010;$ 857.883;0;68.85;$ 3.014;1.263.815.484;14.313
12;29/10/2010;$ 955.295;0;61.09;$ 3.016;1.264.364.194;14.313
12;5/11/2010;$ 929.691;0;65.49;$ 3.129;1.264.912.903;14.313
12;12/11/2010;$ 942.475;0;57.79;$ 3;1.265.461.613;14.313
12;19/11/2010;$ 894.494;0;58.18;$ 3.161;1.266.072;14.313
12;26/11/2010;$ 1.601.377;1;47.66;$ 3.162;1.266.692.667;14.313
12;3/12/2010;$ 1.069.533;0;43.33;$ 3.041;1.267.313.333;14.313
12;10/12/2010;$ 1.121.934;0;50.01;$ 3.203;1.267.934;14.313
12;17/12/2010;$ 1.295.605;0;52.77;$ 3.236;1.268.794.839;14.313
12;24/12/2010;$ 1.768.250;0;52.02;$ 3.236;1.269.835.806;14.313
12;31/12/2010;$ 891.737;1;45.64;$ 3.148;1.270.876.774;14.313
12;7/01/2011;$ 910.110;0;37.64;$ 3.287;1.271.917.742;14.021
12;14/01/2011;$ 812.012;0;43.15;$ 3.312;1.273.009.355;14.021
12;21/01/2011;$ 802.106;0;53.53;$ 3.223;1.274.404.839;14.021
12;28/01/2011;$ 873.119;0;50.74;$ 3.342;1.275.800.323;14.021
12;4/02/2011;$ 1.046.068;0;45.14;$ 3.348;1.277.195.806;14.021
12;11/02/2011;$ 1.086.422;1;51.3;$ 3.381;127.859.129;14.021
12;18/02/2011;$ 1.128.485;0;53.35;$ 3;12.799.525;14.021
12;25/02/2011;$ 1.046.204;0;48.45;$ 4;128.13;14.021
12;4/03/2011;$ 1.085.248;0;51.72;$ 3.674;12.826.475;14.021
12;11/03/2011;$ 997.673;0;57.75;$ 3.818;1.283.995;14.021
12;18/03/2011;$ 1.009.502;0;64.21;$ 3.692;1.285.121.935;14.021
12;25/03/2011;$ 954.107;0;54.4;$ 3.909;1.286.160.645;14.021
12;1/04/2011;$ 1.005.463;0;63.63;$ 3.772;1.287.199.355;13.736
12;8/04/2011;$ 998.362;0;64.47;$ 4.003;1.288.238.065;13.736
12;15/04/2011;$ 990.952;0;57.63;$ 3.868;1.289.107.333;13.736
12;22/04/2011;$ 1.016.019;0;72.12;$ 4.134;1.289.553;13.736
12;29/04/2011;$ 994.966;0;68.27;$ 4.151;1.289.998.667;13.736
12;6/05/2011;$ 1.021.154;0;68.4;$ 4.193;1.290.444.333;13.736
12;13/05/2011;$ 977.034;0;70.93;$ 4.202;129.089;13.736
12;20/05/2011;$ 924.135;0;66.59;$ 4.169;1.290.756.774;13.736
12;27/05/2011;$ 964.333;0;76.67;$ 4.087;1.290.623.548;13.736
12;3/06/2011;$ 970.329;0;71.81;$ 4.031;1.290.490.323;13.736
12;10/06/2011;$ 996.938;0;78.72;$ 3.981;1.290.357.097;13.736
12;17/06/2011;$ 986.505;0;86.84;$ 3.935;1.290.432;13.736
12;24/06/2011;$ 997.283;0;88.95;$ 3.898;1.290.663;13.736
12;1/07/2011;$ 961.993;0;89.85;$ 3.842;1.290.894;13.503
12;8/07/2011;$ 943.717;0;89.9;$ 3.705;1.291.125;13.503
12;15/07/2011;$ 936.002;0;88.1;$ 3.692;1.291.338.387;13.503
12;22/07/2011;$ 922.232;0;91.17;$ 3.794;1.291.507.742;13.503
12;29/07/2011;$ 890.547;0;93.29;$ 3.805;1.291.677.097;13.503
12;5/08/2011;$ 988.713;0;90.61;$ 3.803;1.291.846.452;13.503
12;12/08/2011;$ 955.914;0;91.04;$ 3.701;1.292.015.806;13.503
12;19/08/2011;$ 966.817;0;91.74;$ 3.743;1.292.405.806;13.503
12;26/08/2011;$ 1.017.593;0;94.61;$ 4;1.292.832.581;13.503
12;2/09/2011;$ 1.052.051;0;93.66;$ 3.798;1.293.259.355;13.503
12;9/09/2011;$ 922.851;1;88;$ 3.913;1.293.686.129;13.503
12;16/09/2011;$ 889.290;0;76.36;$ 3.918;1.294.306;13.503
12;23/09/2011;$ 871.693;0;82.95;$ 3.789;1.295.183.333;13.503
12;30/09/2011;$ 866.401;0;83.26;$ 3.877;1.296.060.667;13.503
12;7/10/2011;$ 951.245;0;70.44;$ 3.827;1.296.938;12.89
12;14/10/2011;$ 927.600;0;67.31;$ 3.805;1.297.706.452;12.89
12;21/10/2011;$ 938.605;0;73.05;$ 3.842;1.297.821.613;12.89
12;28/10/2011;$ 990.926;0;67.41;$ 3.727;1.297.936.774;12.89
12;4/11/2011;$ 1.051.945;0;59.77;$ 3.828;1.298.051.935;12.89
12;11/11/2011;$ 1.095.092;0;48.76;$ 3.824;1.298.167.097;12.89
12;18/11/2011;$ 970.641;0;54.2;$ 3.813;1.298.268.333;12.89
12;25/11/2011;$ 1.591.920;1;53.25;$ 3.622;1.298.364;12.89
12;2/12/2011;$ 1.071.383;0;52.5;$ 3.701;1.298.459.667;12.89
12;9/12/2011;$ 1.189.646;0;42.17;$ 3.644;1.298.555.333;12.89
12;16/12/2011;$ 1.293.404;0;43.29;$ 4;1.298.980.645;12.89
12;23/12/2011;$ 1.617.612;0;45.4;$ 3.541;1.299.845.484;12.89
12;30/12/2011;$ 1.111.638;1;44.64;$ 3.428;1.300.710.323;12.89
12;6/01/2012;$ 945.824;0;50.43;$ 3.599;1.301.575.161;12.187
12;13/01/2012;$ 865.468;0;48.07;$ 3.657;130.244;12.187
12;20/01/2012;$ 855.923;0;46.2;$ 4;1.302.792.258;12.187
12;27/01/2012;$ 888.204;0;50.43;$ 3.675;1.303.144.516;12.187
12;3/02/2012;$ 1.058.768;0;50.58;$ 3.702;1.303.496.774;12.187
12;10/02/2012;$ 1.199.331;1;52.27;$ 3.722;1.303.849.032;12.187
12;17/02/2012;$ 1.240.049;0;51.8;$ 3.781;1.304.546.207;12.187
12;24/02/2012;$ 1.112.035;0;53.13;$ 4;1.305.502.069;12.187
12;2/03/2012;$ 1.147.637;0;52.27;$ 4.178;1.306.457.931;12.187
12;9/03/2012;$ 1.113.209;0;54.54;$ 4;1.307.413.793;12.187
12;16/03/2012;$ 1.088.499;0;64.44;$ 4.273;1.308.261.935;12.187
12;23/03/2012;$ 1.045.420;0;56.26;$ 4.038;1.308.966.452;12.187
12;30/03/2012;$ 1.025.382;0;64.36;$ 4.294;1.309.670.968;12.187
12;6/04/2012;$ 1.128.766;0;64.05;$ 4.121;1.310.375.484;11.627
12;13/04/2012;$ 1.083.811;0;64.28;$ 4.254;131.108;11.627
12;20/04/2012;$ 1.006.487;0;66.73;$ 4.222;1.311.173.333;11.627
12;27/04/2012;$ 1.004.252;0;77.99;$ 4.193;1.311.266.667;11.627
12;4/05/2012;$ 1.073.434;0;76.03;$ 4.171;131.136;11.627
12;11/05/2012;$ 1.041.995;0;77.27;$ 4.186;1.311.453.333;11.627
12;18/05/2012;$ 1.020.486;0;84.51;$ 4;1.310.983.226;11.627
12;25/05/2012;$ 991.514;0;83.84;$ 4.293;1.310.287.742;11.627
12;1/06/2012;$ 981.345;0;78.11;$ 4.277;1.309.592.258;11.627
12;8/06/2012;$ 1.086.231;0;84.83;$ 4.103;1.308.896.774;11.627
12;15/06/2012;$ 1.019.556;0;85.94;$ 4.144;1.308.295.333;11.627
12;22/06/2012;$ 981.386;0;91.61;$ 4.014;1.307.929;11.627
12;29/06/2012;$ 943.125;0;90.47;$ 3.875;1.307.562.667;11.627
12;6/07/2012;$ 1.014.899;0;89.13;$ 3.765;1.307.196.333;10.926
12;13/07/2012;$ 960.313;0;95.61;$ 3.723;130.683;10.926
12;20/07/2012;$ 941.550;0;85.53;$ 3.726;1.307.012.903;10.926
12;27/07/2012;$ 916.968;0;93.47;$ 3.769;1.307.195.806;10.926
12;3/08/2012;$ 958.667;0;88.16;$ 4;130.737.871;10.926
12;10/08/2012;$ 984.690;0;95.91;$ 3.811;1.307.561.613;10.926
12;17/08/2012;$ 1.005.003;0;94.87;$ 4.002;1.307.909.677;10.926
12;24/08/2012;$ 1.048.101;0;85.32;$ 4.055;1.308.381.613;10.926
12;31/08/2012;$ 1.061.943;0;89.78;$ 4.093;1.308.853.548;10.926
12;7/09/2012;$ 955.146;1;88.52;$ 4.124;1.309.325.484;10.926
12;14/09/2012;$ 885.892;0;83.64;$ 4.133;1.309.776.667;10.926
12;21/09/2012;$ 922.735;0;82.97;$ 4.125;1.310.103.333;10.926
12;28/09/2012;$ 880.416;0;81.22;$ 3.966;131.043;10.926
12;5/10/2012;$ 979.826;0;81.61;$ 3.966;1.310.756.667;10.199
12;12/10/2012;$ 934.917;0;71.74;$ 4.468;1.311.083.333;10.199
12;19/10/2012;$ 960.945;0;68.66;$ 4.449;1.311.499.677;10.199
12;26/10/2012;$ 974.698;0;65.95;$ 4.301;1.311.930.968;10.199
13;5/02/2010;$ 1.967.221;0;31.53;$ 2.666;1.264.420.645;8.316
13;12/02/2010;$ 2.030.933;1;33.16;$ 2.671;1.264.962.581;8.316
13;19/02/2010;$ 1.970.275;0;35.7;$ 2.654;1.265.262.857;8.316
13;26/02/2010;$ 1.817.850;0;29.98;$ 2.667;1.265.522.857;8.316
13;5/03/2010;$ 1.939.980;0;40.65;$ 2.681;1.265.782.857;8.316
13;12/03/2010;$ 1.840.687;0;37.62;$ 2.733;1.266.042.857;8.316
13;19/03/2010;$ 1.879.795;0;42.49;$ 2.782;1.266.066.452;8.316
13;26/03/2010;$ 1.882.096;0;41.48;$ 2.819;1.266.050.645;8.316
13;2/04/2010;$ 2.142.482;0;42.15;$ 2.842;1.266.034.839;8.107
13;9/04/2010;$ 1.898.321;0;38.97;$ 2.877;1.266.019.032;8.107
13;16/04/2010;$ 1.819.660;0;50.39;$ 2.915;1.265.621;8.107
13;23/04/2010;$ 1.909.331;0;55.66;$ 2.936;1.264.713.333;8.107
13;30/04/2010;$ 1.785.823;0;48.33;$ 2.941;1.263.805.667;8.107
13;7/05/2010;$ 2.005.478;0;44.42;$ 2.948;1.262.898;8.107
13;14/05/2010;$ 1.890.273;0;50.15;$ 2.962;1.262.085.484;8.107
13;21/05/2010;$ 1.853.658;0;57.71;$ 3;1.261.843.871;8.107
13;28/05/2010;$ 1.877.359;0;53.11;$ 2.908;1.261.602.258;8.107
13;4/06/2010;$ 2.022.705;0;59.85;$ 2.871;1.261.360.645;8.107
13;11/06/2010;$ 2.037.881;0;65.24;$ 2.841;1.261.119.032;8.107
13;18/06/2010;$ 2.003.435;0;58.41;$ 2.819;126.114;8.107
13;25/06/2010;$ 1.970.340;0;71.83;$ 3;1.261.266;8.107
13;2/07/2010;$ 2.018.315;0;78.82;$ 2.814;1.261.392;7.951
13;9/07/2010;$ 1.870.844;0;71.33;$ 2.802;1.261.518;7.951
13;16/07/2010;$ 1.932.231;0;77.79;$ 2.791;1.261.498.065;7.951
13;23/07/2010;$ 1.907.351;0;82.27;$ 2.797;1.261.283.548;7.951
13;30/07/2010;$ 1.817.887;0;78.94;$ 2.797;1.261.069.032;7.951
13;6/08/2010;$ 1.969.121;0;81.24;$ 2.802;1.260.854.516;7.951
13;13/08/2010;$ 1.877.593;0;74.93;$ 2.837;126.064;7.951
13;20/08/2010;$ 1.997.398;0;76.34;$ 3;1.260.766.452;7.951
13;27/08/2010;$ 1.908.278;0;75.31;$ 2.854;1.260.892.903;7.951
13;3/09/2010;$ 1.911.853;0;65.71;$ 2.868;1.261.019.355;7.951
13;10/09/2010;$ 1.772.144;1;65.74;$ 3;1.261.145.806;7.951
13;17/09/2010;$ 1.790.280;0;66.84;$ 2.875;1.261.454.667;7.951
13;24/09/2010;$ 1.705.655;0;68.22;$ 2.872;1.261.900.333;7.951
13;1/10/2010;$ 1.765.584;0;68.74;$ 2.853;1.262.346;7.795
13;8/10/2010;$ 1.871.924;0;63.03;$ 2.841;1.262.791.667;7.795
13;15/10/2010;$ 1.851.431;0;54.12;$ 2.845;1.263.266.774;7.795
13;22/10/2010;$ 1.796.950;0;56.89;$ 2.849;1.263.815.484;7.795
13;29/10/2010;$ 1.887.895;0;45.12;$ 2.841;1.264.364.194;7.795
13;5/11/2010;$ 1.854.968;0;49.96;$ 2.831;1.264.912.903;7.795
13;12/11/2010;$ 1.939.965;0;42.55;$ 2.831;1.265.461.613;7.795
13;19/11/2010;$ 1.925.394;0;42;$ 2.842;1.266.072;7.795
13;26/11/2010;$ 2.766.400;1;28.22;$ 3;1.266.692.667;7.795
13;3/12/2010;$ 2.083.380;0;25.8;$ 2.812;1.267.313.333;7.795
13;10/12/2010;$ 2.461.468;0;36.78;$ 2.817;1.267.934;7.795
13;17/12/2010;$ 2.771.647;0;35.21;$ 2.842;1.268.794.839;7.795
13;24/12/2010;$ 3.595.903;0;34.9;$ 2.846;1.269.835.806;7.795
13;31/12/2010;$ 1.675.292;1;26.79;$ 2.868;1.270.876.774;7.795
13;7/01/2011;$ 1.744.544;0;16.94;$ 2.891;1.271.917.742;7.47
13;14/01/2011;$ 1.682.316;0;20.6;$ 2.903;1.273.009.355;7.47
13;21/01/2011;$ 1.770.177;0;34.8;$ 2.934;1.274.404.839;7.47
13;28/01/2011;$ 1.633.663;0;31.64;$ 3;1.275.800.323;7.47
13;4/02/2011;$ 1.848.187;0;23.35;$ 2.974;1.277.195.806;7.47
13;11/02/2011;$ 1.944.439;1;30.83;$ 3.034;127.859.129;7.47
13;18/02/2011;$ 2.003.481;0;40.85;$ 3.062;12.799.525;7.47
13;25/02/2011;$ 1.831.934;0;33.17;$ 3;128.13;7.47
13;4/03/2011;$ 1.894.961;0;34.23;$ 3;12.826.475;7.47
13;11/03/2011;$ 1.852.433;0;41.28;$ 3.346;1.283.995;7.47
13;18/03/2011;$ 1.852.444;0;44.69;$ 3.407;1.285.121.935;7.47
13;25/03/2011;$ 1.807.545;0;42.38;$ 3.435;1.286.160.645;7.47
13;1/04/2011;$ 1.864.239;0;42.49;$ 3.487;1.287.199.355;7.193
13;8/04/2011;$ 1.887.465;0;42.75;$ 3.547;1.288.238.065;7.193
13;15/04/2011;$ 1.950.994;0;41.72;$ 3.616;1.289.107.333;7.193
13;22/04/2011;$ 2.124.316;0;47.55;$ 3.655;1.289.553;7.193
13;29/04/2011;$ 1.895.583;0;43.85;$ 3.683;1.289.998.667;7.193
13;6/05/2011;$ 1.986.380;0;47.75;$ 3.744;1.290.444.333;7.193
13;13/05/2011;$ 1.958.824;0;52.4;$ 4;129.089;7.193
13;20/05/2011;$ 1.860.924;0;52.12;$ 3.802;1.290.756.774;7.193
13;27/05/2011;$ 1.866.370;0;54.62;$ 3.778;1.290.623.548;7.193
13;3/06/2011;$ 1.935.594;0;52.76;$ 3.752;1.290.490.323;7.193
13;10/06/2011;$ 1.997.817;0;61.39;$ 3.732;1.290.357.097;7.193
13;17/06/2011;$ 2.086.433;0;63.35;$ 3.704;1.290.432;7.193
13;24/06/2011;$ 2.009.163;0;66.38;$ 3.668;1.290.663;7.193
13;1/07/2011;$ 2.048.036;0;74.29;$ 3.613;1.290.894;6.877
13;8/07/2011;$ 2.021.699;0;77.3;$ 3.563;1.291.125;6.877
13;15/07/2011;$ 1.956.813;0;75.59;$ 3.553;1.291.338.387;6.877
13;22/07/2011;$ 1.987.089;0;78.5;$ 3.563;1.291.507.742;6.877
13;29/07/2011;$ 1.880.786;0;77.62;$ 3.574;1.291.677.097;6.877
13;5/08/2011;$ 2.076.232;0;75.56;$ 3.595;1.291.846.452;6.877
13;12/08/2011;$ 1.970.341;0;75.95;$ 3.606;1.292.015.806;6.877
13;19/08/2011;$ 2.090.341;0;76.68;$ 3.578;1.292.405.806;6.877
13;26/08/2011;$ 2.035.245;0;81.53;$ 4;1.292.832.581;6.877
13;2/09/2011;$ 1.953.629;0;77;$ 4;1.293.259.355;6.877
13;9/09/2011;$ 1.872.921;1;70.19;$ 3.619;1.293.686.129;6.877
13;16/09/2011;$ 1.923.224;0;67.54;$ 3.641;1.294.306;6.877
13;23/09/2011;$ 1.847.431;0;63.6;$ 3.648;1.295.183.333;6.877
13;30/09/2011;$ 1.835.663;0;68.28;$ 3.623;1.296.060.667;6.877
13;7/10/2011;$ 2.067.233;0;60.62;$ 3.592;1.296.938;6.392
13;14/10/2011;$ 1.929.659;0;51.74;$ 3.567;1.297.706.452;6.392
13;21/10/2011;$ 1.973.544;0;54.66;$ 3.579;1.297.821.613;6.392
13;28/10/2011;$ 1.948.734;0;47.41;$ 3.567;1.297.936.774;6.392
13;4/11/2011;$ 2.036.318;0;43.51;$ 3.538;1.298.051.935;6.392
13;11/11/2011;$ 2.111.592;0;33.8;$ 3.513;1.298.167.097;6.392
13;18/11/2011;$ 2.016.324;0;40.65;$ 3.489;1.298.268.333;6.392
13;25/11/2011;$ 2.864.171;1;38.89;$ 3.445;1.298.364;6.392
13;2/12/2011;$ 2.051.316;0;33.94;$ 3.389;1.298.459.667;6.392
13;9/12/2011;$ 2.462.779;0;24.82;$ 3.341;1.298.555.333;6.392
13;16/12/2011;$ 2.760.347;0;27.85;$ 3.282;1.298.980.645;6.392
13;23/12/2011;$ 3.556.766;0;24.76;$ 3.186;1.299.845.484;6.392
13;30/12/2011;$ 1.969.057;1;31.53;$ 3.119;1.300.710.323;6.392
13;6/01/2012;$ 1.865.753;0;33.8;$ 3;1.301.575.161;6.104
13;13/01/2012;$ 1.794.963;0;25.61;$ 3.056;130.244;6.104
13;20/01/2012;$ 1.811.606;0;32.71;$ 3.047;1.302.792.258;6.104
13;27/01/2012;$ 1.733.983;0;34.32;$ 3.058;1.303.144.516;6.104
13;3/02/2012;$ 1.927.781;0;31.39;$ 3.077;1.303.496.774;6.104
13;10/02/2012;$ 2.069.285;1;33.73;$ 3.116;1.303.849.032;6.104
13;17/02/2012;$ 2.214.477;0;36.57;$ 3.119;1.304.546.207;6.104
13;24/02/2012;$ 1.929.768;0;35.38;$ 3.145;1.305.502.069;6.104
13;2/03/2012;$ 1.969.743;0;32.36;$ 3.242;1.306.457.931;6.104
13;9/03/2012;$ 1.986.446;0;38.24;$ 3;1.307.413.793;6.104
13;16/03/2012;$ 2.025.583;0;52.5;$ 3.529;1.308.261.935;6.104
13;23/03/2012;$ 1.904.422;0;47.83;$ 3.671;1.308.966.452;6.104
13;30/03/2012;$ 1.948.983;0;53.2;$ 3.734;1.309.670.968;6.104
13;6/04/2012;$ 2.271.615;0;48.85;$ 3.793;1.310.375.484;5.965
13;13/04/2012;$ 2.057.638;0;51.7;$ 3.833;131.108;5.965
13;20/04/2012;$ 1.955.689;0;50.24;$ 3.845;1.311.173.333;5.965
13;27/04/2012;$ 1.970.122;0;64.8;$ 3.842;1.311.266.667;5.965
13;4/05/2012;$ 1.995.995;0;54.41;$ 3.831;131.136;5.965
13;11/05/2012;$ 2.080.764;0;56.47;$ 3.809;1.311.453.333;5.965
13;18/05/2012;$ 2.131.901;0;65.17;$ 3.808;1.310.983.226;5.965
13;25/05/2012;$ 2.043.349;0;62.39;$ 3.801;1.310.287.742;5.965
13;1/06/2012;$ 2.035.431;0;61.11;$ 3.788;1.309.592.258;5.965
13;8/06/2012;$ 2.182.438;0;68.4;$ 3.776;1.308.896.774;5.965
13;15/06/2012;$ 2.152.229;0;65.97;$ 3.756;1.308.295.333;5.965
13;22/06/2012;$ 2.094.373;0;72.89;$ 3.737;1.307.929;5.965
13;29/06/2012;$ 2.037.664;0;82;$ 3.681;1.307.562.667;5.965
13;6/07/2012;$ 2.184.980;0;79.23;$ 4;1.307.196.333;5.765
13;13/07/2012;$ 2.002.751;0;83.68;$ 3.595;130.683;5.765
13;20/07/2012;$ 2.053.089;0;75.69;$ 3.556;1.307.012.903;5.765
13;27/07/2012;$ 1.914.431;0;80.42;$ 3.537;1.307.195.806;5.765
13;3/08/2012;$ 2.044.148;0;81.99;$ 3.512;130.737.871;5.765
13;10/08/2012;$ 2.041.020;0;81.69;$ 3.509;1.307.561.613;5.765
13;17/08/2012;$ 2.095.769;0;79.4;$ 3.545;1.307.909.677;5.765
13;24/08/2012;$ 2.059.458;0;77.37;$ 3.582;1.308.381.613;5.765
13;31/08/2012;$ 2.073.855;0;79.18;$ 3.624;1.308.853.548;5.765
13;7/09/2012;$ 2.165.796;1;70.65;$ 3.689;1.309.325.484;5.765
13;14/09/2012;$ 1.919.917;0;68.55;$ 3.749;1.309.776.667;5.765
13;21/09/2012;$ 1.938.380;0;67.96;$ 3.821;1.310.103.333;5.765
13;28/09/2012;$ 1.927.664;0;64.8;$ 3.821;131.043;5.765
13;5/10/2012;$ 2.041.919;0;61.79;$ 3.815;1.310.756.667;5.621
13;12/10/2012;$ 1.999.079;0;55.1;$ 3.797;1.311.083.333;5.621
13;19/10/2012;$ 2.018.010;0;52.06;$ 3.781;1.311.499.677;5.621
13;26/10/2012;$ 2.035.190;0;46.97;$ 3.755;1.311.930.968;5.621
